book_id,author_id,number,recall_date
1,25,3,2091-08-29
3,56,1,2049-04-13
5,2,4,2042-12-19
63,26,7,2001-12-15
51,68,5,2054-10-30
94,51,4,2029-03-24
60,18,6,2056-02-18
6,23,7,2055-09-19
88,4,6,2063-01-18
62,59,5,2067-09-02
47,79,4,2051-01-03
6,31,4,2032-02-23
8,7,5,2092-04-04
35,23,10,2027-10-01
95,15,10,2016-05-06
76,71,2,2051-12-17
85,60,3,2028-03-27
17,37,5,2008-01-20
13,33,14,2048-09-21
76,65,4,2076-02-21
55,69,5,2051-01-05
86,85,4,2044-11-24
17,16,5,2012-06-15
79,79,3,2096-06-24
47,57,3,2029-03-17
47,63,5,2085-03-25
81,88,6,2052-03-11
20,76,4,2012-04-29
5,89,1,2078-07-01
13,8,8,2057-08-30
6,47,7,2007-08-02
2,88,10,2003-01-12
53,74,2,2070-01-06
64,45,5,2069-06-20
34,79,7,2085-07-02
80,75,5,2097-02-09
39,0,4,2072-09-14
26,79,4,2023-07-18
61,45,8,2054-01-05
26,88,9,2092-12-12
88,25,2,2039-07-30
14,37,7,2094-02-07
52,72,4,2027-05-04
38,25,9,2027-12-25
57,53,6,2021-10-04
66,52,8,2055-03-18
61,25,1,2075-05-17
99,20,4,2036-02-25
54,2,3,2005-05-20
67,27,5,2035-06-17
9,27,3,2010-01-22
67,97,4,2071-12-20
44,6,3,2026-08-23
30,58,5,2063-05-31
49,88,9,2078-09-21
58,5,4,2032-01-20
49,82,2,2047-08-22
85,45,8,2022-03-18
90,56,9,2052-10-23
4,33,4,2024-01-13
21,71,7,2060-03-24
77,21,4,2061-10-29
94,97,10,2083-11-06
97,18,5,2071-06-18
9,15,4,2081-05-11
46,5,5,2056-09-14
82,63,6,2058-02-25
26,88,10,2029-11-27
45,79,4,2004-03-04
76,34,8,2001-11-17
63,89,7,2033-01-24
98,24,3,2035-02-09
12,43,4,2058-08-29
78,30,2,2001-09-18
5,30,9,2076-02-28
40,11,2,2048-01-26
36,27,5,2064-09-11
14,48,4,2016-02-06
39,1,2,2002-07-29
72,74,1,2012-04-27
68,48,7,2076-05-05
6,85,2,2071-07-27
46,6,5,2045-04-10
14,52,9,2014-08-02
33,22,4,2091-06-04
9,10,8,2066-11-13
31,23,10,2025-08-16
71,26,6,2021-10-20
1,80,6,2023-04-03
51,59,0,2038-06-11
63,2,3,2043-10-12
65,84,6,2030-08-05
74,4,9,2065-09-25
83,50,6,2005-12-04
38,60,5,2078-02-07
23,97,5,2034-10-08
71,76,4,2019-10-13
70,81,4,2013-06-22
27,69,2,2017-02-01
87,53,5,2024-01-04
93,21,8,2008-04-06
11,76,9,2089-10-15
52,2,4,2034-09-22
62,91,3,2055-12-30
3,78,6,2036-12-20
66,96,4,2079-07-24
18,95,5,2032-07-24
91,51,5,2042-04-07
95,58,5,2000-10-05
1,38,4,2022-10-04
63,47,5,2009-11-27
3,23,4,2094-10-13
32,40,5,2087-03-30
64,62,5,2010-03-18
82,78,3,2043-09-18
3,92,4,2063-10-16
35,28,4,2052-07-20
64,37,3,2084-08-19
49,95,3,2092-10-23
71,36,7,2096-11-22
57,28,5,2003-07-01
30,33,2,2024-09-19
66,52,10,2042-11-12
85,40,4,2076-10-18
79,37,3,2079-05-26
96,22,4,2076-07-26
32,12,2,2086-02-22
86,35,8,2075-05-10
36,4,10,2045-03-31
94,30,6,2073-10-26
66,11,5,1999-10-02
71,17,4,2067-09-20
39,77,6,2035-07-11
52,61,6,2027-06-25
8,85,6,2050-06-17
37,9,5,2028-10-10
19,63,5,2001-01-28
5,18,5,2022-12-01
92,14,7,2082-03-17
75,63,4,2065-11-01
60,8,5,2031-04-21
31,29,7,2068-06-23
87,22,4,2088-05-05
63,7,6,2021-10-05
33,93,5,2048-03-25
58,18,7,2061-04-09
75,45,4,2028-04-28
55,68,7,2092-03-08
80,27,10,2076-04-05
36,40,5,2097-07-23
81,69,6,2088-03-12
66,91,6,2080-09-01
65,76,4,2036-01-21
37,60,5,2050-05-02
55,99,9,2009-06-30
46,32,6,2032-12-07
17,99,6,2017-04-22
49,51,7,2095-08-30
73,67,4,2050-07-08
48,14,7,2076-04-14
19,52,6,2099-07-12
85,10,7,2081-07-25
20,55,7,2030-11-25
20,57,5,2013-03-23
21,62,5,2083-09-18
64,17,5,2022-07-22
41,12,11,2026-10-26
32,12,4,2043-11-04
58,84,7,2029-01-02
8,24,7,2024-02-10
70,77,3,2037-08-18
20,47,5,2015-02-22
55,84,4,2010-01-13
6,38,6,2079-02-18
17,71,3,2099-01-12
63,38,4,2074-07-13
29,0,5,2024-08-31
91,98,7,2082-03-13
77,70,2,2002-06-27
51,93,6,2061-03-06
47,22,4,2040-01-09
88,61,7,2037-05-28
60,0,4,2056-11-16
79,36,5,2087-05-03
38,56,7,2097-01-13
9,50,6,2017-04-01
94,28,8,2059-05-20
46,41,7,2027-01-18
24,95,7,2057-11-08
26,86,4,2020-12-30
95,65,5,2022-04-07
93,8,5,2074-01-24
33,69,5,2091-08-21
35,86,3,2005-07-22
31,91,9,2002-01-25
55,34,5,2076-03-23
79,21,2,2095-09-24
23,32,2,2040-07-17
35,7,3,2028-04-18
79,74,3,2079-05-28
23,56,2,2060-11-30
76,70,5,2081-12-09
81,27,3,2003-09-20
85,46,5,2013-02-02
29,68,1,2030-02-04
0,19,4,2011-07-03
92,73,4,2063-10-16
13,11,4,2058-09-03
44,76,6,2048-05-24
54,9,4,2065-03-25
20,15,4,2022-08-01
5,53,6,2094-09-01
14,99,9,2099-10-13
56,27,4,2080-06-20
56,45,6,2028-10-01
4,83,7,2006-01-09
57,68,8,2073-01-30
62,59,5,2052-09-14
77,32,3,2003-07-04
31,22,4,2038-10-17
99,72,5,2061-08-20
90,46,4,2062-07-02
26,13,4,2079-01-31
70,70,5,2055-09-04
16,88,8,2057-01-06
44,31,3,2050-04-03
69,68,5,2061-02-06
80,87,2,2000-11-13
33,78,3,2015-06-26
0,28,4,1999-07-18
19,74,13,2013-04-06
20,38,6,2048-07-30
5,70,6,2055-03-30
93,24,2,2066-01-30
49,23,4,2065-07-10
98,88,3,2053-10-19
73,85,3,2093-09-05
3,90,5,2075-07-05
11,78,5,2007-03-07
6,46,8,2056-02-11
16,17,4,2031-05-02
71,16,3,2031-12-10
77,68,7,2020-07-31
76,35,5,2069-07-24
92,42,6,2035-09-21
92,55,4,2046-03-16
58,52,5,2006-08-23
82,40,3,2078-03-30
16,94,3,2035-05-05
24,77,2,2095-12-24
43,44,7,2025-10-03
63,82,4,2004-04-15
66,14,9,2063-07-08
3,54,5,2097-12-21
40,24,3,2027-09-24
8,97,3,2086-08-31
45,3,12,2035-02-23
19,32,5,2068-03-21
7,43,5,2054-12-18
29,82,8,2001-01-17
20,66,7,2096-02-22
24,23,6,2041-10-28
39,52,4,2076-11-07
25,82,3,2071-08-31
55,72,8,2031-02-25
80,15,10,2003-12-29
33,87,5,2080-05-26
39,42,12,2076-03-18
82,33,5,2062-04-10
46,70,5,2097-02-09
62,77,12,2065-05-16
56,67,5,2026-09-12
57,46,8,2059-02-09
72,17,3,2025-11-20
68,59,8,2055-01-03
93,59,8,2069-06-16
82,95,10,2054-10-30
39,58,2,2074-09-29
5,79,5,2063-07-01
17,87,8,2070-11-25
50,79,8,2012-02-15
61,45,5,2000-11-20
60,89,6,2073-05-05
75,25,4,2083-07-17
88,95,3,2040-03-02
31,13,6,2021-12-28
16,14,6,2013-05-27
57,41,3,2036-01-07
63,81,8,2087-10-18
30,29,3,2083-05-13
83,13,5,2062-04-15
55,4,5,2001-04-05
82,39,9,2000-11-29
67,8,4,2079-11-04
78,85,5,2064-12-02
70,43,5,2028-09-26
35,49,4,2097-07-24
16,76,5,2011-08-26
77,25,3,2079-09-21
27,10,4,2044-02-27
16,48,9,2018-11-05
44,74,6,2094-07-21
51,46,13,2040-10-20
81,50,5,2041-09-17
52,52,5,2052-06-01
18,82,8,2007-05-23
11,98,3,2016-06-14
41,58,6,2061-03-03
10,12,6,2079-04-12
36,54,2,2056-08-04
70,28,5,2037-03-09
89,67,5,2091-06-30
41,46,4,2037-03-31
61,35,6,2053-08-04
78,90,3,2068-07-02
81,26,5,2046-07-03
16,99,8,2005-06-29
0,55,7,2061-12-08
35,47,5,2043-08-14
38,72,1,2052-05-17
43,0,7,2054-11-19
86,74,8,2047-02-16
84,7,2,2008-01-03
33,69,2,2099-12-23
1,43,5,2040-11-09
2,18,4,2033-11-14
46,19,4,2014-02-15
52,20,6,2091-08-18
52,15,5,2017-05-09
92,19,6,2076-12-12
80,80,8,2080-03-14
49,27,3,2042-11-13
21,31,7,2060-07-12
45,27,2,2018-06-12
19,19,6,2040-11-12
94,24,7,2073-11-15
73,40,6,2075-12-19
93,41,5,2079-10-28
46,9,3,2064-01-06
44,92,2,2067-01-06
78,54,4,2004-06-23
70,0,3,2081-05-18
56,1,3,2027-03-19
34,64,1,2004-09-08
5,60,6,1999-07-16
54,34,5,2037-02-15
23,71,2,2036-08-10
52,13,2,2062-06-25
83,13,6,2059-10-10
24,95,8,2083-10-31
50,52,3,2027-09-07
45,26,2,2091-02-28
73,16,14,2011-06-15
95,38,3,2016-04-13
53,85,7,2006-01-18
48,62,10,2054-09-21
41,29,7,2015-02-14
10,83,9,2035-03-30
37,35,5,2086-07-25
27,66,8,2089-08-08
63,87,5,2037-07-12
95,95,4,2007-04-22
47,86,2,2057-06-18
95,16,2,2066-11-15
64,67,3,2060-08-28
70,74,3,2030-04-09
67,31,4,2041-03-18
80,40,6,2083-09-03
28,89,2,2082-06-17
2,8,7,2071-08-22
41,63,3,2048-01-21
87,0,6,2056-01-31
83,58,4,2095-01-23
11,4,3,2052-04-02
68,8,4,2079-08-20
67,3,3,2026-02-08
71,8,6,2067-07-21
33,24,5,2070-07-25
45,90,7,2048-09-25
77,40,5,2093-04-22
72,0,6,2096-05-09
7,67,9,2057-03-23
91,50,8,2082-09-21
79,34,5,2060-06-04
81,21,4,2023-11-24
76,8,7,2004-08-18
78,6,3,1999-11-02
50,46,1,2090-10-30
38,72,5,2043-12-11
60,39,6,2004-02-06
86,8,9,2066-03-06
84,93,3,2061-06-10
78,65,3,2068-09-09
68,10,9,2058-03-27
44,59,8,2038-03-24
46,71,4,2035-08-09
66,0,2,2066-01-07
60,69,6,2062-11-17
55,55,4,2032-11-23
22,1,2,2044-11-04
88,93,6,2043-12-07
86,60,3,2048-06-19
56,12,6,2074-11-25
97,73,6,2066-01-24
24,19,3,2034-11-03
74,90,4,2041-03-17
82,55,6,2019-05-25
28,15,5,2020-10-08
41,59,2,2005-03-09
80,72,5,2056-07-07
30,24,2,2093-06-23
19,48,3,2043-02-14
16,25,6,2085-01-08
86,37,2,2094-09-12
46,43,4,2009-08-07
33,12,4,2086-03-30
46,39,2,2033-11-24
27,69,1,2022-03-29
95,33,7,2090-03-18
8,3,4,2011-06-07
39,7,7,2008-11-25
66,91,2,2007-12-26
43,71,2,2020-03-15
72,52,7,2079-03-26
94,10,2,2055-07-22
39,73,1,2031-04-16
70,94,5,2009-08-28
82,35,6,2066-01-28
93,98,4,2053-12-10
53,69,3,2013-03-02
90,70,6,2083-05-07
42,77,7,2064-04-29
89,85,4,2030-03-07
65,95,3,2031-03-31
36,19,4,2067-11-21
24,13,10,2034-02-08
85,16,3,2032-03-07
73,9,1,2052-02-28
2,43,5,2061-06-20
57,60,3,2059-04-09
88,6,5,2017-01-24
61,24,6,2025-01-29
46,0,5,2032-05-14
42,89,4,2015-04-26
22,64,4,2046-04-24
29,54,4,2015-01-31
2,31,5,2044-06-04
4,51,5,2047-03-17
87,86,10,2068-05-31
60,72,4,2056-01-08
69,53,4,2008-03-24
6,47,5,2076-06-04
41,6,5,2079-07-23
81,64,4,2042-06-11
19,24,4,2082-11-30
36,90,3,2032-08-30
57,64,6,2035-03-05
20,52,4,2061-01-19
63,87,7,2027-07-12
51,77,6,2015-11-30
34,99,7,2063-09-20
71,22,4,2054-02-02
35,49,7,2054-12-21
10,70,7,2033-12-26
14,67,4,2097-01-03
82,59,7,2043-03-20
83,51,10,2018-11-30
92,5,2,2099-09-04
86,92,7,2094-12-26
70,86,6,2047-07-28
35,19,4,2042-11-11
42,41,1,2031-02-02
9,42,7,2031-08-05
29,5,2,2026-03-07
90,6,5,2089-09-09
39,99,5,2058-03-13
16,99,2,2062-01-21
15,17,2,2016-12-21
85,11,4,2009-02-18
7,70,9,2076-11-16
20,69,3,2084-10-10
79,5,6,2018-02-27
41,81,4,2045-08-12
65,72,0,2048-01-24
57,60,3,2036-11-25
65,0,4,2054-07-16
49,6,5,2082-01-13
53,51,5,2068-09-16
48,88,7,2048-04-07
4,74,5,2087-05-14
90,4,10,2087-04-14
80,82,7,2013-04-23
61,21,8,2007-03-21
60,95,3,2070-09-21
4,52,4,2050-11-07
82,5,5,2022-06-01
94,95,4,2084-02-19
3,58,9,2067-05-20
42,71,4,2060-05-05
16,67,3,2032-09-28
88,41,3,2077-06-09
90,57,3,2086-10-03
9,1,7,2096-01-16
58,63,3,2064-03-24
92,98,3,2002-02-15
47,63,3,2023-05-12
97,65,2,2039-08-21
89,75,6,2013-02-17
35,44,1,2041-08-16
1,91,5,2000-01-21
54,60,5,2076-11-25
68,68,8,2073-09-04
96,22,4,2063-03-19
20,49,6,2079-09-14
78,30,4,2057-04-07
47,39,4,2049-06-07
11,78,5,2051-11-15
75,5,4,2016-09-12
28,82,6,2046-02-09
93,98,12,2017-10-09
76,86,4,2020-12-15
99,15,1,2045-12-26
29,68,7,2033-10-10
76,38,4,2001-03-02
77,57,3,2083-12-18
90,72,5,2018-04-10
86,7,1,2043-12-30
95,34,5,2012-06-13
41,48,9,2086-06-15
93,81,8,2088-03-04
13,53,2,2006-01-08
34,89,5,2093-01-07
32,92,3,2095-05-26
23,41,6,2060-10-08
47,28,4,2003-12-25
45,26,6,2080-07-16
40,20,7,2000-02-19
11,61,8,2058-05-17
26,57,3,2088-12-01
0,78,5,2039-07-11
83,69,6,2014-08-07
39,62,1,2029-08-11
77,4,3,2057-04-21
35,9,5,2003-03-06
73,62,9,2040-02-07
45,14,7,2043-08-18
43,79,1,2004-11-24
61,0,7,2024-11-03
91,17,5,2061-03-20
81,14,9,2048-09-07
19,6,6,2071-11-28
99,79,4,2058-06-02
98,25,6,2071-12-15
15,15,7,2033-06-01
66,74,8,2067-08-13
17,20,7,2046-03-12
37,35,6,2049-05-25
51,89,4,2043-03-26
3,45,5,2009-07-22
33,92,9,2049-07-25
41,43,6,2037-08-30
38,78,3,2003-09-16
36,8,4,2007-08-30
98,28,5,2090-01-24
76,47,4,2098-01-23
15,32,5,2002-04-21
42,98,1,2071-07-11
11,51,6,2046-08-26
98,20,1,2036-02-19
50,0,6,2085-10-12
67,3,8,2091-01-20
22,97,4,2067-04-14
72,9,3,2060-04-27
5,99,4,2023-11-27
41,76,3,2054-10-18
90,23,7,2077-01-22
10,68,6,2006-03-03
3,67,5,2069-10-15
80,72,3,2095-12-25
12,17,4,2075-06-04
74,15,2,2057-10-10
59,86,1,2003-11-14
27,2,8,2027-06-08
12,58,5,2064-04-07
11,98,5,2051-03-01
38,27,1,2009-06-26
88,18,4,2050-02-27
6,4,5,2091-05-01
41,4,10,2062-05-24
13,91,6,2013-07-07
25,90,10,2094-05-17
93,54,3,2006-05-31
7,14,8,2086-07-29
59,23,8,2046-08-16
26,96,5,2088-09-16
22,3,7,2010-08-13
97,46,6,2007-10-30
89,56,8,2067-09-02
68,97,5,2087-02-20
43,88,2,2035-11-06
71,69,6,2076-08-01
93,23,5,2032-08-27
19,4,7,2074-06-01
66,66,2,2011-08-04
52,44,9,2090-06-03
97,67,2,2058-10-19
48,98,12,2022-03-24
1,92,6,2077-10-09
9,40,5,2055-10-31
52,62,12,2088-05-17
31,88,8,2065-02-07
39,47,6,2098-08-21
84,60,4,2063-10-06
93,97,7,2033-02-20
68,83,3,2018-10-30
54,86,6,2093-07-31
88,72,3,2031-10-19
35,88,4,2058-11-16
51,98,4,2015-04-09
96,20,3,2068-05-14
84,27,7,2075-03-04
37,10,7,2021-06-29
35,75,1,2073-12-03
71,62,6,2051-03-22
29,29,5,2052-08-11
10,11,5,2055-11-02
24,19,2,2075-06-12
35,86,4,2072-08-15
55,25,6,2047-08-30
23,55,5,2071-06-06
12,44,12,2056-05-10
75,74,5,2053-06-05
33,48,4,2059-11-11
49,49,3,2075-08-13
18,55,5,2029-03-27
39,32,5,2052-07-06
17,7,8,2056-03-12
98,24,8,2070-08-08
75,50,7,2016-10-17
24,78,2,2035-03-26
68,46,9,2037-01-29
67,30,5,2002-05-09
61,93,3,2034-09-12
43,86,3,2023-02-21
0,83,2,2013-09-18
11,10,5,2052-04-12
82,55,6,2044-04-26
41,74,4,2051-07-27
81,42,4,2070-05-13
50,26,6,2090-07-01
43,96,4,2009-01-10
7,60,1,2041-12-02
20,37,8,2033-09-10
10,79,3,2090-04-10
86,69,8,2054-06-14
93,61,7,2089-11-14
72,27,2,2075-11-27
1,26,4,2086-10-30
86,82,3,2019-06-01
7,27,4,2055-10-15
45,71,5,2012-08-28
4,7,11,2008-03-04
56,30,6,2011-01-12
85,61,6,2012-03-26
30,5,3,2008-10-26
39,24,6,2036-08-04
45,54,3,2029-02-25
44,76,6,2085-04-12
23,85,5,2029-03-14
38,49,5,2007-04-09
25,86,11,2068-03-14
61,21,5,2094-08-16
69,46,8,2014-03-29
84,98,5,2049-01-14
96,87,3,2078-05-03
11,38,3,2008-12-07
25,0,10,2016-09-24
98,45,3,2013-09-29
52,56,7,2064-12-25
4,20,6,2086-03-20
48,19,11,2084-10-05
40,27,8,2038-01-06
95,15,1,2007-09-13
47,67,5,2027-08-15
89,54,2,2017-08-13
63,56,2,2043-12-01
4,23,3,2080-11-05
26,41,9,2043-11-20
80,39,5,2000-03-09
44,42,4,2025-03-21
73,67,7,2041-04-25
79,9,6,2083-08-21
17,15,9,2072-04-27
86,36,5,2041-06-15
67,50,3,2044-11-13
18,63,4,2038-11-02
68,41,6,2050-10-21
22,75,8,2013-10-19
54,43,2,2065-05-31
89,63,5,2025-11-26
30,50,4,2026-07-21
86,47,8,2030-07-10
37,55,4,1999-09-27
63,57,8,2009-04-05
58,65,6,2036-10-05
51,70,3,2030-05-07
26,20,5,2037-07-04
52,51,0,2031-05-20
27,1,9,2049-09-25
62,45,6,2081-04-08
64,16,5,2077-08-31
62,57,2,2002-09-10
7,50,3,2007-06-10
41,45,3,2094-12-07
89,63,6,2091-09-26
38,16,2,2059-04-04
65,33,5,2064-11-19
5,2,3,2002-03-20
90,73,5,2012-06-03
27,51,5,2091-07-24
25,95,5,2074-03-02
8,5,2,2018-01-23
6,93,4,2050-11-22
85,99,1,2031-12-01
88,86,8,2023-10-17
23,47,4,2003-08-10
84,15,6,2097-12-17
18,2,6,2037-08-31
24,64,6,2027-10-26
79,74,5,2028-12-05
91,43,3,2009-11-27
96,83,2,2001-10-16
32,8,6,2046-09-08
12,60,8,2056-10-08
67,21,3,2019-05-09
81,51,4,2003-03-23
51,6,4,2088-04-18
75,13,3,2006-02-13
90,3,2,2073-12-31
76,21,7,2043-02-21
23,96,4,2023-08-17
79,41,2,2026-01-24
30,62,10,2085-01-24
49,1,7,2050-09-04
26,78,1,2074-03-08
57,50,2,2012-02-18
31,87,4,2085-09-09
72,82,6,2016-10-07
46,70,5,2004-02-12
6,38,3,2045-04-07
14,87,4,2057-04-05
90,13,6,2083-11-06
8,46,5,2088-01-27
93,67,6,2083-05-25
51,22,3,2072-07-02
81,67,5,2026-10-24
20,46,5,2099-02-26
95,38,6,2074-02-17
50,26,11,2035-12-20
78,61,4,2004-09-21
66,19,3,2096-01-26
18,87,7,2088-01-01
42,12,5,2084-06-10
65,18,1,2053-10-02
69,18,7,2001-10-12
47,60,3,2026-11-15
92,94,4,2065-08-26
32,61,5,2027-08-24
5,22,3,2098-04-22
13,6,4,2028-03-08
41,35,5,2023-04-12
53,39,4,2017-08-04
64,1,3,2001-12-04
46,52,4,2056-04-30
18,46,3,2034-10-10
96,51,9,2061-06-22
96,91,10,2075-02-15
75,18,4,2048-06-20
31,86,3,2021-09-01
68,38,3,2091-07-31
57,43,9,2084-04-09
65,81,7,2050-01-31
52,46,4,2006-01-17
49,32,3,2078-02-22
24,92,6,2027-10-20
40,65,5,2007-04-21
38,78,8,2008-01-25
19,96,4,2066-03-08
88,79,5,2031-11-26
39,37,6,2079-08-05
9,95,3,2099-11-20
2,42,6,2083-09-02
37,68,5,2009-09-24
59,73,2,2041-12-16
48,38,6,2037-11-13
2,94,4,2001-06-20
50,90,5,2046-05-05
28,19,2,2095-02-15
63,16,1,2037-08-19
79,49,3,2006-04-29
39,27,5,2020-09-12
9,2,4,2002-06-28
30,88,7,2058-05-10
56,45,6,2084-05-12
64,74,8,2062-04-09
95,82,5,2068-01-20
20,98,2,2071-04-21
70,15,3,2083-09-07
60,61,2,2075-12-30
46,43,8,2026-04-13
72,6,5,2032-06-26
4,12,10,2009-03-11
63,48,0,2009-03-18
98,10,9,2059-05-11
34,17,5,2093-06-10
32,47,5,2034-08-08
66,63,6,2000-10-11
32,54,4,2005-01-30
24,49,4,2083-01-31
89,19,7,2028-05-31
80,73,6,2047-02-02
12,88,1,2034-11-27
64,2,7,2051-06-08
50,12,6,2055-06-12
76,74,2,2014-06-28
45,7,4,2046-01-09
38,48,2,2059-09-04
34,96,6,2080-09-13
74,67,4,2030-01-12
0,41,1,2013-08-30
83,38,9,2032-02-10
21,89,6,2092-02-14
3,97,1,2036-09-12
19,52,6,2074-03-21
48,70,5,2005-04-16
52,11,3,2046-12-19
32,38,3,2076-02-27
86,73,5,2083-06-03
37,85,2,2079-02-14
99,41,4,2061-02-22
56,21,8,2056-04-25
72,45,3,2003-12-20
47,21,7,2043-06-24
60,92,3,2043-03-12
19,62,7,2018-12-13
0,67,2,2078-02-04
21,89,4,2083-12-13
91,23,5,2033-07-26
22,64,3,2046-09-10
28,73,4,2011-07-30
14,44,7,2027-04-07
12,71,3,2067-05-06
89,79,5,2012-07-31
24,81,1,2012-05-01
83,51,5,2013-08-21
74,22,5,2052-07-12
84,68,4,2088-07-03
96,90,9,2091-09-18
42,62,5,2043-12-10
65,29,3,2051-12-21
19,47,4,1999-10-02
56,86,10,2058-12-31
31,47,4,2006-09-03
7,52,4,2026-05-10
0,1,4,2011-05-14
63,2,4,2041-05-06
65,70,2,2024-03-08
30,9,7,2093-05-29
8,3,7,2070-08-25
90,68,6,2036-09-18
98,58,5,2097-05-04
12,63,1,2066-09-08
84,14,3,2053-02-23
3,61,5,2059-03-14
43,85,6,2044-03-13
90,7,2,2016-12-04
44,95,4,2007-12-27
31,7,2,2075-02-06
17,71,6,2057-06-11
23,37,5,2096-11-26
42,93,4,2096-09-10
55,19,3,2012-03-11
33,55,7,2048-10-25
40,70,2,2090-08-22
45,94,3,2091-10-29
45,83,6,2097-05-09
3,68,3,2021-12-29
82,32,3,2073-04-08
79,86,6,2079-03-28
71,76,4,2051-10-23
38,51,4,2003-02-11
32,75,6,2096-08-30
21,50,2,2085-08-30
37,36,3,2098-01-04
36,78,6,2022-03-07
77,90,11,2062-09-01
33,92,8,2064-02-23
1,17,6,2075-08-19
67,28,10,2036-06-17
31,39,2,2042-11-23
34,90,4,2060-05-27
98,51,8,2009-04-06
74,47,4,2019-03-23
97,74,8,2028-09-22
49,36,8,2022-07-21
13,61,2,2007-04-11
1,41,1,2091-01-12
96,21,9,2020-11-10
77,44,5,2076-04-21
11,37,3,2090-11-09
86,7,7,2030-10-29
45,5,7,2039-06-07
85,14,6,2049-06-03
53,0,5,2065-09-23
79,14,9,2082-05-16
57,45,2,2042-07-15
52,95,7,2056-10-28
30,3,9,2032-07-29
65,39,2,2036-03-03
61,23,6,2004-05-22
20,94,5,2054-04-25
82,68,3,2093-07-11
6,50,5,2057-08-05
49,54,6,2062-11-01
85,86,5,2082-05-30
77,77,4,2078-12-15
92,28,8,2012-10-06
34,80,1,2097-07-28
80,88,9,2025-11-11
24,88,7,2060-08-26
56,47,2,2018-07-11
49,13,6,2043-08-31
93,64,4,2076-11-07
29,37,6,2025-02-23
39,8,5,2042-10-22
33,33,6,2058-02-20
81,48,4,2012-04-15
90,28,6,2085-12-02
2,4,1,2012-10-24
50,38,9,2009-10-17
59,46,7,2006-08-05
69,48,3,2041-06-27
53,91,3,2007-12-05
77,9,4,2033-08-08
91,8,8,2013-03-31
99,3,6,2093-10-17
72,32,7,2044-12-05
24,95,5,2065-10-31
43,40,5,2017-08-16
75,40,4,2056-08-05
34,36,5,2065-11-13
86,88,6,2088-03-21
84,84,5,2010-01-05
14,31,4,2040-10-27
83,33,7,2000-06-26
18,89,6,2011-03-01
33,15,1,2094-09-24
82,22,4,2014-04-11
12,97,9,2014-09-18
20,36,7,2055-11-27
7,7,4,2020-02-19
19,14,2,2066-04-12
44,9,2,2049-04-02
56,28,4,2035-11-20
73,65,4,2019-02-07
56,17,6,2061-05-22
42,31,6,2037-04-26
74,38,13,2055-12-20
63,4,3,2072-07-22
58,54,2,2026-06-05
67,75,4,2011-08-03
82,86,9,2072-10-26
60,21,5,2023-12-05
61,42,4,2002-04-25
35,39,5,2084-04-06
45,0,8,2002-12-17
24,53,8,2057-08-06
49,1,3,2064-06-14
54,91,9,2038-03-12
72,57,2,2057-11-23
65,62,5,2008-05-15
65,78,5,2073-07-05
95,5,5,2088-06-19
79,33,2,2089-07-02
51,61,3,2035-10-27
85,58,5,2064-09-25
70,33,11,2087-07-08
37,51,3,2028-07-29
12,77,4,2061-01-11
57,79,2,2035-03-11
98,82,4,1999-09-12
7,66,2,2083-05-21
10,21,4,2000-02-24
40,13,7,2098-10-22
27,26,5,2070-05-12
74,0,7,2065-01-04
28,84,2,2009-06-13
8,12,1,2097-05-28
22,37,7,2041-08-17
14,45,7,2004-11-23
85,24,5,2074-09-13
25,65,7,2003-11-22
18,92,3,2093-08-25
7,52,3,2027-01-17
53,93,4,2040-01-20
82,70,5,2050-04-23
55,57,4,2037-02-26
36,35,4,2079-02-17
19,81,4,2007-05-10
20,30,5,2055-01-22
43,85,7,2034-05-07
87,82,4,2001-11-11
91,54,5,2012-04-01
14,68,9,2019-10-29
66,63,7,2025-03-09
90,10,1,2084-10-13
88,88,6,2067-02-24
32,41,3,2020-10-20
59,16,5,2031-03-06
56,21,6,2041-02-02
37,97,4,2017-05-04
31,31,5,2058-05-31
52,6,5,2005-10-25
88,41,4,2055-01-07
28,31,5,2019-05-18
88,77,2,2006-08-26
71,85,5,2059-02-11
28,18,4,2046-07-07
11,75,3,2022-03-22
27,85,0,2043-08-30
40,52,6,2031-08-22
17,24,5,2062-03-09
14,23,3,2011-01-08
44,67,6,2012-08-11
61,90,3,2086-12-24
98,91,4,2012-12-08
74,86,5,2095-07-08
84,91,6,2097-12-20
6,49,8,2047-02-13
10,76,2,2065-07-27
22,23,3,2092-01-21
52,32,9,2099-11-13
57,80,6,2080-07-27
90,93,5,2076-12-11
51,66,2,2000-02-18
98,34,4,2039-11-26
3,79,3,2059-11-18
2,24,7,2077-01-18
67,5,6,2001-10-07
20,5,4,2020-01-12
87,10,6,2018-01-05
2,31,6,2068-11-09
95,88,5,2006-11-23
11,4,5,2012-04-02
60,85,5,2089-08-07
42,44,6,2077-02-25
91,3,3,2083-07-27
43,33,6,2078-07-31
24,9,7,2048-08-18
50,82,6,2034-08-09
95,24,5,2086-08-12
94,42,2,2083-09-16
4,1,3,2024-01-13
68,47,5,2016-10-25
58,78,12,2080-10-13
70,47,6,2093-02-26
82,32,1,2038-09-15
91,6,6,2011-02-16
5,9,2,2039-10-16
36,94,4,2097-03-23
4,26,4,2076-09-17
43,4,5,2032-10-14
88,25,5,2029-06-25
42,45,0,2017-10-08
3,95,4,2040-11-02
